Category,Keyword,Tweet_Timestamp,Tweet_Content,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks,Lemmatized_Tweets,Clean_Tweets,Cleaned_Tweet_Emojified,Label,Hate_Keyword_Flag,Sentiment,Label_Validation
TopPost,#parisolympics,03-08-2024,You are not winning You are cheating all alongNo tears will ever justify it#Paris2024 #ParisOlympics,0,0,204,winning cheating alongno tear ever justify itparis2024 parisolympics,"['winning', 'cheating', 'alongno', 'tear', 'ever', 'justify', 'itparis2024', 'parisolympics']",winning cheating alongno tear ever justify itparis2024 parisolympics,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,07-08-2024,BJP MP Hema Malini says Ã¢Â€ÂœVinesh Phogat will get nothing now.Ã¢Â€ÂLook at her weird smile while making such disgraceful remarks against an athlete representing India.Are BJP ministers happy with her disqualification because she protested against Modi?#Phogat_Vinesh #Olympics2024,307,918,76000,bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,"['bjp', 'mp', 'hema', 'malini', 'say', 'vinesh', 'phogat', 'get', 'nothing', 'nowlook', 'weird', 'smile', 'making', 'disgraceful', 'remark', 'athlete', 'representing', 'indiaare', 'bjp', 'minister', 'happy', 'disqualification', 'protested', 'modiphogatvinesh', 'olympics2024']",bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,62,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,08-08-2024,Arshad Nadeem  is so close to become most famous man alive in pakistan today #JavelinThrow #Olympics2024Paris #NeerajChopra #Olympics2024,0,8,786,arshad nadeem close become famous man alive pakistan today javelinthrow olympics2024paris neerajchopra olympics2024,"['arshad', 'nadeem', 'close', 'become', 'famous', 'man', 'alive', 'pakistan', 'today', 'javelinthrow', 'olympics2024paris', 'neerajchopra', 'olympics2024']",arshad nadeem close become famous man alive pakistan today javelinthrow olympics2024paris neerajchopra olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,03-08-2024,You are not winning You are cheating all alongNo tears will ever justify it#Paris2024 #ParisOlympics,0,0,205,winning cheating alongno tear ever justify itparis2024 parisolympics,"['winning', 'cheating', 'alongno', 'tear', 'ever', 'justify', 'itparis2024', 'parisolympics']",winning cheating alongno tear ever justify itparis2024 parisolympics,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,08-08-2012,"Ã¢Â€Âœ@coldtusker: Which of RAO's relatives, friends, cronies & hanger-on will be on #Olympics2024 bid team?Ã¢Â€Â LMAO",0,0,0,coldtusker raos relative friend crony hangeron olympics2024 bid team lmao,"['coldtusker', 'raos', 'relative', 'friend', 'crony', 'hangeron', 'olympics2024', 'bid', 'team', 'lmao']",coldtusker raos relative friend crony hangeron olympics2024 bid 👥 lmao,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,117,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,1900,4500,149000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,07-08-2024,BJP MP Hema Malini says Ã¢Â€ÂœVinesh Phogat will get nothing now.Ã¢Â€ÂLook at her weird smile while making such disgraceful remarks against an athlete representing India.Are BJP ministers happy with her disqualification because she protested against Modi?#Phogat_Vinesh #Olympics2024,307,917,76000,bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,"['bjp', 'mp', 'hema', 'malini', 'say', 'vinesh', 'phogat', 'get', 'nothing', 'nowlook', 'weird', 'smile', 'making', 'disgraceful', 'remark', 'athlete', 'representing', 'indiaare', 'bjp', 'minister', 'happy', 'disqualification', 'protested', 'modiphogatvinesh', 'olympics2024']",bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"Arshad Nadeem after creating history for Pakistan at #Paris2024 says:Ã¢Â€ÂœI donÃ¢Â€Â™t have the kind of facilities other athletes have, but I tried to work with whatever I got.Ã¢Â€Â",577,6500,89000,arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,"['arshad', 'nadeem', 'creating', 'history', 'pakistan', 'paris2024', 'saysi', 'dont', 'kind', 'facility', 'athlete', 'tried', 'work', 'whatever', 'got']",arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Team South Africa are through to the Men's 4x100m Relay final A brilliant final leg from Akani Simbine sees them finish second in their heat and record a season's best time #Paris2024 | #CloserToYourChampions,1000,4000,335000,team south men relay final brilliant final leg akani simbine see finish second heat record season best time paris2024 closertoyourchampions,"['team', 'south', 'men', 'relay', 'final', 'brilliant', 'final', 'leg', 'akani', 'simbine', 'see', 'finish', 'second', 'heat', 'record', 'season', 'best', 'time', 'paris2024', 'closertoyourchampions']",👥 south men relay final brilliant final leg akani simbine see finish second heat 📈 season best time paris2024 closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"92.97= GOLDThis is perhaps the biggest individual achievement by a Pakistani athlete. The entire nation is proud of #ArshadNadeem. Thank you for representing our country the way u have, thank u for bringing hope. Champion of champions. #Paris2024 #PakistanZindabad",983,10000,168000,goldthis perhaps biggest individual achievement pakistani athlete entire nation proud arshadnadeem representing country way u thank u bringing hope champion champion paris2024 pakistanzindabad,"['goldthis', 'perhaps', 'biggest', 'individual', 'achievement', 'pakistani', 'athlete', 'entire', 'nation', 'proud', 'arshadnadeem', 'representing', 'country', 'way', 'u', 'thank', 'u', 'bringing', 'hope', 'champion', 'champion', 'paris2024', 'pakistanzindabad']",goldthis perhaps biggest individual achievement pakistani athlete entire nation proud arshadnadeem representing country way u thank u bringing hope 👑 👑 paris2024 pakistanzindabad,hate,True,positive,Potential Mislabeling
TopPost,#parisolympics,08-08-2024,"Barbados, join me tomorrow in wearing our national colors to support Sada Williams as she runs in the #ParisOlympics WomenÃ¢Â€Â™s 400M Final!SheÃ¢Â€Â™s ready to show the world what sheÃ¢Â€Â™s capable of, and we will show Sada we are with her in spirit as we know she will do her best!",254,934,21000,barbados join tomorrow wearing national color support sada williams run parisolympics woman finalshes ready show world shes capable show sada spirit know best,"['barbados', 'join', 'tomorrow', 'wearing', 'national', 'color', 'support', 'sada', 'williams', 'run', 'parisolympics', 'woman', 'finalshes', 'ready', 'show', 'world', 'shes', 'capable', 'show', 'sada', 'spirit', 'know', 'best']",barbados join tomorrow wearing national color support sada williams run parisolympics woman finalshes ready show 🌎 shes capable show sada spirit know best,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,08-08-2024,Arshad Nadeem  is so close to become most famous man alive in pakistan today #JavelinThrow #Olympics2024Paris #NeerajChopra #Olympics2024,0,8,796,arshad nadeem close become famous man alive pakistan today javelinthrow olympics2024paris neerajchopra olympics2024,"['arshad', 'nadeem', 'close', 'become', 'famous', 'man', 'alive', 'pakistan', 'today', 'javelinthrow', 'olympics2024paris', 'neerajchopra', 'olympics2024']",arshad nadeem close become famous man alive pakistan today javelinthrow olympics2024paris neerajchopra olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,1900,4500,150000,letsile tebogo put top world stream paris2024 live closertoyourchampions,"['letsile', 'tebogo', 'put', 'top', 'world', 'stream', 'paris2024', 'live', 'closertoyourchampions']",letsile tebogo put top 🌎 stream paris2024 live closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,09-08-2024,We love you #ArshadNadeem Thank you  #PakistanZindabad after a wait of 40 long years Pakistan has won a Gold medal in Olympics Proud of You Arshad Nadeem! #goldenclash #olympics2024 #Pakistan #india #olympicgames #Paris2024 #ArshadNadeem,1,0,148,love arshadnadeem thank pakistanzindabad wait long year pakistan gold medal olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,"['love', 'arshadnadeem', 'thank', 'pakistanzindabad', 'wait', 'long', 'year', 'pakistan', 'gold', 'medal', 'olympics', 'proud', 'arshad', 'nadeem', 'goldenclash', 'olympics2024', 'india', 'olympicgames', 'paris2024', 'arshadnadeem']",love arshadnadeem thank pakistanzindabad wait long year pakistan 🥇 🏅 olympics proud arshad nadeem goldenclash olympics2024 india olympicgames paris2024 arshadnadeem,hate,True,positive,Potential Mislabeling
TopPost,#olympics2024,07-08-2024,BJP MP Hema Malini says Ã¢Â€ÂœVinesh Phogat will get nothing now.Ã¢Â€ÂLook at her weird smile while making such disgraceful remarks against an athlete representing India.Are BJP ministers happy with her disqualification because she protested against Modi?#Phogat_Vinesh #Olympics2024,310,924,77000,bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,"['bjp', 'mp', 'hema', 'malini', 'say', 'vinesh', 'phogat', 'get', 'nothing', 'nowlook', 'weird', 'smile', 'making', 'disgraceful', 'remark', 'athlete', 'representing', 'indiaare', 'bjp', 'minister', 'happy', 'disqualification', 'protested', 'modiphogatvinesh', 'olympics2024']",bjp mp hema malini say vinesh phogat get nothing nowlook weird smile making disgraceful remark athlete representing indiaare bjp minister happy disqualification protested modiphogatvinesh olympics2024,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,Team South Africa are through to the Men's 4x100m Relay final A brilliant final leg from Akani Simbine sees them finish second in their heat and record a season's best time #Paris2024 | #CloserToYourChampions,1000,4000,336000,team south men relay final brilliant final leg akani simbine see finish second heat record season best time paris2024 closertoyourchampions,"['team', 'south', 'men', 'relay', 'final', 'brilliant', 'final', 'leg', 'akani', 'simbine', 'see', 'finish', 'second', 'heat', 'record', 'season', 'best', 'time', 'paris2024', 'closertoyourchampions']",👥 south men relay final brilliant final leg akani simbine see finish second heat 📈 season best time paris2024 closertoyourchampions,hate,True,positive,Potential Mislabeling
TopPost,#paris2024,08-08-2024,"Arshad Nadeem after creating history for Pakistan at #Paris2024 says:Ã¢Â€ÂœI donÃ¢Â€Â™t have the kind of facilities other athletes have, but I tried to work with whatever I got.Ã¢Â€Â",637,7700,106000,arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,"['arshad', 'nadeem', 'creating', 'history', 'pakistan', 'paris2024', 'saysi', 'dont', 'kind', 'facility', 'athlete', 'tried', 'work', 'whatever', 'got']",arshad nadeem creating history pakistan paris2024 saysi dont kind facility athlete tried work whatever got,hate,True,positive,Potential Mislabeling
